FactKey,CustomerKey,CampaignKey,ContactKey,EconomicKey,DateKey,duration_cleaned,y,is_success,duration_category
35307,8157,3,76,124,5,259,no,0,Medium
35308,868,5,76,124,5,223,no,0,Medium
35309,4389,2,76,124,5,215,no,0,Medium
35310,4455,4,76,124,5,156,no,0,Short
35311,6037,4,76,124,5,233,no,0,Medium
35312,1902,3,76,124,5,59,no,0,Short
35313,868,2,76,124,5,104,no,0,Short
35314,552,3,5,124,5,49,no,0,Short
35315,8152,3,76,124,5,167,no,0,Short
35316,1339,6,76,124,5,113,no,0,Short
35317,8158,4,76,124,5,180,yes,1,Short
35318,8159,2,76,124,5,48,no,0,Short
35319,5460,2,76,124,5,54,no,0,Short
35320,1462,16,76,124,5,306,no,0,Medium
35321,439,4,76,124,5,61,no,0,Short
35322,986,5,76,124,5,20,no,0,Short
35323,8083,17,76,124,5,16,no,0,Short
35324,742,4,76,124,5,880,yes,1,Very Long
35325,907,16,76,124,5,69,no,0,Short
35326,1848,4,76,124,5,218,no,0,Medium
35327,3644,6,76,124,5,18,no,0,Short
35328,2713,2,76,124,5,47,no,0,Short
35329,2544,10,76,124,5,333,no,0,Medium
35330,1748,10,76,124,5,102,no,0,Short
35331,1070,16,76,124,5,64,no,0,Short
35332,3415,14,76,124,5,101,no,0,Short
35333,439,5,76,124,5,800,no,0,Very Long
35334,272,3,76,124,5,131,no,0,Short
35335,8160,3,76,124,5,476,no,0,Long
35336,4170,5,5,124,5,65,no,0,Short
35337,108,10,76,124,5,262,no,0,Medium
35338,457,10,76,124,5,934,yes,1,Very Long
35339,8161,32,5,124,5,75,no,0,Short
35340,3769,4,76,124,5,51,no,0,Short
35341,5094,3,76,124,5,208,no,0,Medium
35342,230,3,76,124,5,53,no,0,Short
35343,1471,10,76,124,5,162,no,0,Short
35344,581,2,76,124,5,34,no,0,Short
35345,4110,3,76,124,5,73,no,0,Short
35346,3030,10,76,124,5,22,no,0,Short
35347,387,89,76,124,5,172,no,0,Short
35348,8108,3,5,124,5,258,no,0,Medium
35349,5830,16,76,124,5,71,no,0,Short
35350,4004,2,76,124,5,11,no,0,Short
35351,8154,3,76,124,5,93,no,0,Short
35352,4871,14,76,124,5,92,no,0,Short
35353,1842,16,76,124,5,655,yes,1,Very Long
35354,1070,10,76,124,5,138,no,0,Short
35355,2778,3,76,124,5,432,no,0,Long
35356,1653,16,76,124,5,200,no,0,Medium
35357,8057,16,76,124,5,69,no,0,Short
35358,318,3,76,124,5,204,no,0,Medium
35359,8162,17,76,124,5,25,no,0,Short
35360,4450,2,76,124,5,28,no,0,Short
35361,2724,14,76,124,5,68,no,0,Short
35362,8028,3,76,124,5,109,no,0,Short
35363,8163,16,76,124,5,180,no,0,Short
35364,8164,16,76,124,5,136,no,0,Short
35365,1964,2,76,124,5,101,no,0,Short
35366,921,10,76,124,5,126,no,0,Short
35367,185,25,5,124,5,137,no,0,Short
35368,433,6,5,124,5,155,no,0,Short
35369,8165,3,76,124,5,509,no,0,Long
35370,2018,10,76,124,5,143,no,0,Short
35371,2432,6,76,124,5,641,no,0,Very Long
35372,1496,14,76,124,5,415,yes,1,Long
35373,1799,2,76,124,5,104,no,0,Short
35374,1347,24,76,124,5,211,no,0,Medium
35375,5413,3,76,124,5,131,no,0,Short
35376,2972,5,76,124,5,22,no,0,Short
35377,1016,2,76,124,5,15,no,0,Short
35378,560,4,76,124,5,180,yes,1,Short
35379,986,32,76,124,5,69,no,0,Short
35380,353,4,76,124,5,63,no,0,Short
35381,3253,3,76,124,5,180,yes,1,Short
35382,4919,16,76,124,5,315,no,0,Medium
35383,137,3,76,124,5,58,no,0,Short
35384,2671,10,76,124,5,22,no,0,Short
35385,8166,24,76,124,5,180,no,0,Short
35386,616,7,76,124,5,149,no,0,Short
35387,8167,2,76,124,5,34,no,0,Short
35388,2633,16,76,124,5,204,no,0,Medium
35389,532,2,76,124,5,44,no,0,Short
35390,57,2,76,124,5,376,no,0,Long
35391,7010,17,76,124,5,31,no,0,Short
35392,8168,2,76,124,5,133,no,0,Short
35393,3433,4,76,124,5,439,no,0,Long
35394,4798,10,76,124,5,157,no,0,Short
35395,531,25,76,124,5,38,no,0,Short
35396,8141,4,5,124,5,462,yes,1,Long
35397,7165,4,5,124,5,73,no,0,Short
35398,5408,3,76,124,5,104,no,0,Short
35399,8169,2,76,124,5,504,no,0,Long
35400,2046,3,76,124,5,121,no,0,Short
35401,863,2,76,124,5,49,no,0,Short
35402,8170,2,76,124,5,258,no,0,Medium
35403,656,17,76,124,5,163,no,0,Short
35404,8171,6,5,124,5,12,no,0,Short
35405,8172,10,76,124,5,126,no,0,Short
35406,8173,4,5,124,5,166,no,0,Short
35407,5198,25,76,124,5,11,no,0,Short
35408,2246,4,76,124,5,59,no,0,Short
35409,2753,25,76,124,5,180,yes,1,Short
35410,8174,2,76,124,5,623,yes,1,Very Long
35411,1372,3,76,124,5,157,no,0,Short
35412,3883,14,76,124,5,180,yes,1,Short
35413,8109,3,76,124,5,385,no,0,Long
35414,1755,2,76,124,5,57,no,0,Short
35415,6354,16,76,124,5,543,no,0,Long
35416,1809,3,76,124,5,692,yes,1,Very Long
35417,849,5,72,125,1,102,no,0,Short
35418,523,6,72,125,1,20,no,0,Short
35419,4162,2,72,125,1,59,no,0,Short
35420,4306,5,1,125,1,33,no,0,Short
35421,6512,10,72,125,1,126,no,0,Short
35422,4394,5,72,125,1,87,no,0,Short
35423,1411,7,1,125,1,15,no,0,Short
35424,296,4,72,125,1,45,no,0,Short
35425,1897,4,72,125,1,722,yes,1,Very Long
35426,3563,4,72,125,1,9,no,0,Short
35427,3657,17,72,125,1,17,no,0,Short
35428,708,6,72,125,1,7,no,0,Short
35429,8175,2,72,125,1,16,no,0,Short
35430,747,5,72,125,1,201,no,0,Medium
35431,2536,10,72,125,1,113,no,0,Short
35432,1665,5,72,125,1,8,no,0,Short
35433,8114,7,72,125,1,8,no,0,Short
35434,63,10,72,125,1,536,yes,1,Long
35435,8176,6,72,125,1,58,no,0,Short
35436,2922,6,72,125,1,28,no,0,Short
35437,8177,2,72,125,1,11,no,0,Short
35438,8178,5,72,125,1,9,no,0,Short
35439,287,3,72,125,1,899,yes,1,Very Long
35440,8179,10,72,125,1,17,no,0,Short
35441,4326,3,72,125,1,473,yes,1,Long
35442,287,2,72,125,1,11,no,0,Short
35443,342,4,72,125,1,114,no,0,Short
35444,8180,5,72,125,1,106,no,0,Short
35445,4671,3,72,125,1,159,no,0,Short
35446,6050,6,72,125,1,17,no,0,Short
35447,2054,5,72,125,1,359,no,0,Medium
35448,1411,25,72,125,1,17,no,0,Short
35449,5325,2,72,125,1,11,no,0,Short
35450,999,3,72,125,1,70,no,0,Short
35451,947,4,1,125,1,193,no,0,Medium
35452,695,4,72,125,1,116,no,0,Short
35453,1495,5,72,125,1,157,no,0,Short
35454,1065,10,72,125,1,284,no,0,Medium
35455,3165,6,1,125,1,73,no,0,Short
35456,587,17,72,125,1,18,no,0,Short
35457,5962,90,1,125,1,26,no,0,Short
35458,3188,6,72,125,1,222,no,0,Medium
35459,3323,2,72,125,1,126,no,0,Short
35460,4453,10,72,125,1,97,no,0,Short
35461,354,3,72,125,1,144,no,0,Short
35462,8114,10,72,125,1,98,no,0,Short
35463,8181,2,72,125,1,59,no,0,Short
35464,7296,5,72,125,1,19,no,0,Short
35465,2094,2,72,125,1,44,no,0,Short
35466,8182,24,72,125,1,22,no,0,Short
35467,3249,4,72,125,1,44,no,0,Short
35468,6512,6,72,125,1,16,no,0,Short
35469,8183,25,72,125,1,7,no,0,Short
35470,4162,7,1,125,1,21,no,0,Short
35471,7097,2,72,125,1,15,no,0,Short
35472,947,7,72,125,1,30,no,0,Short
35473,513,2,72,125,1,13,no,0,Short
35474,534,7,72,125,1,8,no,0,Short
35475,999,2,72,125,1,201,no,0,Medium
35476,2381,2,72,125,1,259,no,0,Medium
35477,2959,1,72,125,1,90,no,0,Short
35478,8184,1,1,125,1,51,no,0,Short
35479,2428,46,72,125,1,264,no,0,Medium
35480,3184,6,72,125,1,35,no,0,Short
35481,3125,4,72,125,1,10,no,0,Short
35482,2,1,72,125,1,380,no,0,Long
35483,6199,2,72,125,1,33,no,0,Short
35484,2849,5,72,125,1,30,no,0,Short
35485,1836,1,72,125,1,557,no,0,Long
35486,175,1,72,125,1,108,no,0,Short
35487,5096,1,72,125,1,173,no,0,Short
35488,1959,24,1,125,1,87,no,0,Short
35489,2428,4,72,125,1,47,no,0,Short
35490,3009,8,72,125,1,97,no,0,Short
35491,2360,1,72,125,1,333,no,0,Medium
35492,827,1,72,125,1,55,no,0,Short
35493,8114,24,72,125,1,29,no,0,Short
35494,695,8,72,125,1,213,no,0,Medium
35495,827,8,72,125,1,192,no,0,Medium
35496,6106,91,72,125,1,57,no,0,Short
35497,1489,1,72,125,1,16,no,0,Short
35498,1148,8,72,125,1,442,yes,1,Long
35499,6106,1,72,125,1,245,no,0,Medium
35500,4988,1,72,125,1,115,no,0,Short
35501,546,1,72,125,1,410,no,0,Long
35502,4988,8,72,125,1,158,no,0,Short
35503,3415,1,72,125,1,283,no,0,Medium
35504,936,8,72,125,1,217,no,0,Medium
35505,7646,8,72,125,1,97,no,0,Short
35506,458,25,72,125,1,420,no,0,Long
35507,936,8,72,125,1,608,yes,1,Very Long
35508,1560,1,72,125,1,166,no,0,Short
35509,747,1,1,125,1,325,no,0,Medium
35510,6082,1,72,125,1,161,no,0,Short
35511,1283,2,72,125,1,166,no,0,Short
35512,1530,36,72,125,1,97,no,0,Short
35513,1494,1,72,125,1,74,no,0,Short
35514,2653,10,72,125,1,15,no,0,Short
35515,1530,1,72,125,1,216,no,0,Medium
35516,1081,36,72,125,1,170,no,0,Short
35517,2608,1,72,125,1,288,no,0,Medium
35518,3167,1,72,125,1,17,no,0,Short
35519,8185,8,72,125,1,220,no,0,Medium
35520,1745,1,1,125,1,28,no,0,Short
35521,1183,1,72,125,1,169,no,0,Short
35522,999,1,72,125,1,185,no,0,Medium
35523,851,8,72,125,1,88,no,0,Short
35524,2589,4,72,125,1,903,yes,1,Very Long
35525,904,1,72,125,1,248,no,0,Medium
35526,774,2,72,125,1,12,no,0,Short
35527,4162,2,1,125,1,52,no,0,Short
35528,3109,1,72,125,1,155,no,0,Short
35529,8186,1,72,125,1,205,no,0,Medium
35530,1135,1,72,125,1,68,no,0,Short
35531,3443,5,72,125,1,63,no,0,Short
35532,1040,1,72,125,1,114,no,0,Short
35533,3102,1,72,125,1,297,no,0,Medium
35534,1135,8,72,125,1,185,no,0,Medium
35535,1992,1,72,125,1,186,no,0,Medium
35536,1275,1,72,125,1,222,no,0,Medium
35537,458,3,72,125,1,284,no,0,Medium
35538,1594,1,72,125,1,195,no,0,Medium
35539,4779,1,72,125,1,119,no,0,Short
35540,8187,8,72,125,1,261,no,0,Medium
35541,4753,1,72,125,1,113,no,0,Short
35542,3854,5,72,125,1,11,no,0,Short
35543,3822,1,72,125,1,42,no,0,Short
35544,524,1,72,125,1,110,no,0,Short
35545,5891,1,72,125,1,180,yes,1,Short
35546,350,1,72,125,1,455,no,0,Long
35547,777,1,72,125,1,119,no,0,Short
35548,8188,8,72,125,1,110,no,0,Short
35549,747,10,72,125,1,170,no,0,Short
35550,5237,1,72,125,1,245,no,0,Medium
35551,1860,2,72,125,1,268,no,0,Medium
35552,21,10,72,125,1,108,no,0,Short
35553,5237,1,72,125,1,487,yes,1,Long
35554,456,1,72,125,1,182,no,0,Medium
35555,738,1,72,125,1,309,yes,1,Medium
35556,1842,1,72,125,1,165,no,0,Short
35557,1897,14,72,125,1,18,no,0,Short
35558,8189,1,72,125,1,250,no,0,Medium
35559,4781,1,72,125,1,154,no,0,Short
35560,1275,1,72,125,1,180,yes,1,Short
35561,8190,1,72,125,1,169,no,0,Short
35562,6843,1,72,125,1,176,no,0,Short
35563,4160,1,72,125,1,69,no,0,Short
35564,8191,1,72,125,1,119,no,0,Short
35565,6844,1,72,125,1,493,yes,1,Long
35566,708,1,72,125,1,295,no,0,Medium
35567,638,1,72,125,1,226,no,0,Medium
35568,1406,6,1,125,1,11,no,0,Short
35569,8182,5,72,125,1,33,no,0,Short
35570,4751,4,1,125,1,152,no,0,Short
35571,4226,1,72,125,1,176,no,0,Short
35572,5262,1,72,125,1,41,no,0,Short
35573,3564,4,72,125,1,252,no,0,Medium
35574,5262,8,72,125,1,40,no,0,Short
35575,262,8,72,125,1,156,no,0,Short
35576,1381,1,72,125,1,126,no,0,Short
35577,2339,1,72,125,1,55,no,0,Short
35578,4110,1,72,125,1,114,no,0,Short
35579,1576,1,72,125,1,134,no,0,Short
35580,8192,5,72,125,1,18,no,0,Short
35581,2854,8,72,125,1,98,no,0,Short
35582,6139,1,72,125,1,379,no,0,Long
35583,3738,1,72,125,1,128,no,0,Short
35584,8193,4,72,125,1,86,no,0,Short
35585,1576,1,72,125,1,632,no,0,Very Long
35586,944,5,72,125,1,98,no,0,Short
35587,2535,8,72,125,1,843,yes,1,Very Long
35588,8194,2,72,125,1,8,no,0,Short
35589,821,8,72,125,1,132,no,0,Short
35590,1643,1,72,125,1,261,no,0,Medium
35591,8195,10,72,125,1,133,no,0,Short
35592,4244,8,72,125,1,398,no,0,Long
35593,1591,1,72,125,1,287,no,0,Medium
35594,8196,1,72,125,1,208,no,0,Medium
35595,8197,1,72,125,1,434,no,0,Long
35596,1983,4,72,125,1,119,no,0,Short
35597,8198,1,72,125,1,140,no,0,Short
35598,2830,74,72,125,1,191,no,0,Medium
35599,4814,10,72,125,1,380,no,0,Long
35600,2360,2,72,125,1,115,no,0,Short
35601,793,1,72,125,1,325,no,0,Medium
35602,430,1,72,125,1,167,no,0,Short
35603,6108,1,72,125,1,63,no,0,Short
35604,213,1,72,125,1,21,no,0,Short
35605,8199,16,72,125,1,47,no,0,Short
35606,8200,5,72,125,1,9,no,0,Short
35607,430,1,72,125,1,565,yes,1,Long
35608,2146,1,72,125,1,507,yes,1,Long
35609,286,6,1,125,1,82,no,0,Short
35610,1116,1,72,125,1,105,no,0,Short
35611,1873,1,72,125,1,212,no,0,Medium
35612,4230,1,72,125,1,78,no,0,Short
35613,108,1,72,125,1,546,no,0,Long
35614,6663,16,72,125,1,79,no,0,Short
35615,1430,1,72,125,1,431,yes,1,Long
35616,1468,3,72,125,1,74,no,0,Short
35617,303,10,72,125,1,229,no,0,Medium
35618,222,4,72,125,1,600,yes,1,Long
35619,8201,5,72,125,1,156,no,0,Short
35620,1576,2,72,125,1,114,no,0,Short
35621,1897,92,72,125,1,435,no,0,Long
35622,8202,1,72,125,1,326,no,0,Medium
35623,8203,1,72,125,1,170,no,0,Short
35624,515,1,72,125,1,143,no,0,Short
35625,472,2,72,125,1,111,no,0,Short
35626,5343,1,72,125,1,184,no,0,Medium
35627,5343,1,72,125,1,233,no,0,Medium
35628,117,8,72,125,1,110,no,0,Short
35629,1312,1,72,125,1,116,no,0,Short
35630,1312,1,72,125,1,178,no,0,Short
35631,8204,1,72,125,1,504,yes,1,Long
35632,4584,1,72,125,1,144,no,0,Short
35633,2907,1,72,125,1,177,no,0,Short
35634,8205,2,1,125,1,21,no,0,Short
35635,472,3,72,125,1,700,yes,1,Very Long
35636,851,1,72,125,1,163,no,0,Short
35637,2145,6,72,125,1,91,no,0,Short
35638,2723,2,72,125,1,78,no,0,Short
35639,8189,2,72,125,1,239,no,0,Medium
35640,661,1,72,125,1,169,no,0,Short
35641,941,1,72,125,1,87,no,0,Short
35642,35,5,72,125,1,121,no,0,Short
35643,4781,2,72,125,1,37,no,0,Short
35644,8186,8,72,125,1,180,yes,1,Short
35645,737,1,72,125,1,113,no,0,Short
35646,928,1,72,125,1,24,no,0,Short
35647,928,8,72,125,1,213,no,0,Medium
35648,1987,1,72,125,1,380,no,0,Long
35649,3486,1,72,125,1,153,no,0,Short
35650,1562,1,72,125,1,192,no,0,Medium
35651,847,1,72,125,1,66,no,0,Short
35652,3486,1,72,125,1,57,no,0,Short
35653,4257,1,72,125,1,525,yes,1,Long
35654,1892,1,72,125,1,123,no,0,Short
35655,8206,93,72,125,1,276,no,0,Medium
35656,613,1,72,125,1,317,no,0,Medium
35657,2612,8,72,125,1,105,no,0,Short
35658,386,1,72,125,1,178,no,0,Short
35659,5727,1,72,125,1,612,yes,1,Very Long
35660,810,1,72,125,1,316,no,0,Medium
35661,944,2,72,125,1,103,no,0,Short
35662,2878,2,72,125,1,73,no,0,Short
35663,802,1,72,125,1,230,no,0,Medium
35664,802,1,72,125,1,442,yes,1,Long
35665,389,8,72,125,1,618,yes,1,Very Long
35666,1001,1,72,125,1,504,no,0,Long
35667,1524,1,72,125,1,182,no,0,Medium
35668,1708,8,72,125,1,336,no,0,Medium
35669,1524,8,72,125,1,248,no,0,Medium
35670,37,1,72,125,1,504,no,0,Long
35671,8207,4,72,125,1,82,no,0,Short
35672,944,2,72,125,1,182,no,0,Medium
35673,2084,10,72,125,1,78,no,0,Short
35674,2581,14,72,125,1,61,no,0,Short
35675,21,3,72,125,1,222,no,0,Medium
35676,424,10,72,125,1,180,no,0,Short
35677,3995,2,72,125,1,180,no,0,Short
35678,1857,3,72,125,1,207,no,0,Medium
35679,4531,24,72,125,1,46,no,0,Short
35680,4162,3,72,125,1,432,no,0,Long
35681,6680,16,72,125,1,517,no,0,Long
35682,8208,16,72,125,1,180,no,0,Short
35683,903,2,72,125,1,465,no,0,Long
35684,262,2,72,125,1,98,no,0,Short
35685,2719,17,72,125,1,801,yes,1,Very Long
35686,1275,2,72,125,1,599,no,0,Long
35687,4162,2,72,125,1,15,no,0,Short
35688,8209,4,72,125,1,18,no,0,Short
35689,2273,3,72,125,1,196,no,0,Medium
35690,7403,2,72,125,1,309,no,0,Medium
35691,8210,7,72,125,1,61,no,0,Short
35692,3382,3,72,125,1,194,no,0,Medium
35693,1936,2,72,125,1,336,no,0,Medium
35694,4444,2,72,125,1,104,no,0,Short
35695,546,10,72,125,1,98,no,0,Short
35696,5789,3,72,125,1,236,no,0,Medium
35697,1278,2,72,125,1,146,no,0,Short
35698,2230,16,72,125,1,665,no,0,Very Long
35699,3060,2,72,125,1,827,yes,1,Very Long
35700,2158,2,72,125,1,181,no,0,Medium
35701,1545,2,72,125,1,197,no,0,Medium
35702,3530,14,72,125,1,9,no,0,Short
35703,7820,2,72,125,1,36,no,0,Short
35704,430,2,72,125,1,87,no,0,Short
35705,2526,4,72,125,1,16,no,0,Short
35706,890,4,72,125,1,8,no,0,Short
35707,5768,17,72,125,1,11,no,0,Short
35708,3125,4,72,125,1,166,no,0,Short
35709,1705,2,72,125,1,630,no,0,Very Long
35710,874,5,72,125,1,33,no,0,Short
35711,262,2,72,125,1,227,no,0,Medium
35712,2603,3,72,125,1,375,no,0,Long
35713,524,3,72,125,1,241,no,0,Medium
35714,2612,2,72,125,1,190,no,0,Medium
35715,1152,4,72,125,1,213,no,0,Medium
35716,4122,5,72,125,1,412,no,0,Long
35717,918,6,72,125,1,31,no,0,Short
35718,737,2,72,125,1,173,no,0,Short
35719,179,2,72,125,1,74,no,0,Short
35720,184,3,72,125,1,92,no,0,Short
35721,1337,10,72,125,1,166,no,0,Short
35722,517,2,72,125,1,368,no,0,Long
35723,641,2,72,125,1,180,yes,1,Short
35724,718,2,72,125,1,221,no,0,Medium
35725,7503,2,72,125,1,113,no,0,Short
35726,882,2,72,125,1,577,no,0,Long
35727,2594,2,72,125,1,567,no,0,Long
35728,37,2,72,125,1,12,no,0,Short
35729,1411,2,72,125,1,428,no,0,Long
35730,560,2,72,125,1,767,yes,1,Very Long
35731,1312,2,72,125,1,142,no,0,Short
35732,1468,2,72,125,1,68,no,0,Short
35733,3109,3,72,125,1,61,no,0,Short
35734,904,2,72,125,1,695,no,0,Very Long
35735,1312,70,72,125,1,239,no,0,Medium
35736,1065,10,72,125,1,180,no,0,Short
35737,8211,2,72,125,1,297,no,0,Medium
35738,1411,16,72,125,1,202,no,0,Medium
35739,4401,3,72,125,1,194,no,0,Medium
35740,4892,10,72,125,1,566,no,0,Long
35741,6569,2,72,125,1,486,no,0,Long
35742,1897,4,72,125,1,207,no,0,Medium
35743,6199,4,72,125,1,179,no,0,Short
35744,7716,14,72,125,1,637,yes,1,Very Long
35745,8212,7,72,125,1,572,no,0,Long
35746,1837,14,72,125,1,217,no,0,Medium
35747,1747,3,72,125,1,13,no,0,Short
35748,560,14,72,125,1,112,no,0,Short
35749,4295,14,72,125,1,222,no,0,Medium
35750,1897,2,72,125,1,466,no,0,Long
35751,1643,2,72,125,1,109,no,0,Short
35752,6059,3,72,125,1,22,no,0,Short
35753,4843,10,1,125,1,267,no,0,Medium
35754,5825,10,1,125,1,54,no,0,Short
35755,1381,2,72,125,1,536,yes,1,Long
35756,4047,2,1,125,1,895,no,0,Very Long
35757,5109,2,72,125,1,83,no,0,Short
35758,3323,4,72,125,1,11,no,0,Short
35759,79,3,72,125,1,22,no,0,Short
35760,1347,2,72,125,1,32,no,0,Short
35761,2544,4,1,125,1,54,no,0,Short
35762,524,2,72,125,1,6,no,0,Short
35763,300,16,72,125,1,410,no,0,Long
35764,3331,14,72,125,1,53,no,0,Short
35765,1065,2,72,125,1,4,no,0,Short
35766,1058,2,72,125,1,30,no,0,Short
35767,3443,6,1,125,1,23,no,0,Short
35768,560,2,1,125,1,27,no,0,Short
35769,6483,6,72,125,1,170,no,0,Short
35770,889,2,72,125,1,453,no,0,Long
35771,4687,5,72,125,1,16,no,0,Short
35772,1389,4,72,125,1,324,no,0,Medium
35773,2907,2,72,125,1,663,no,0,Very Long
35774,2872,6,1,125,1,36,no,0,Short
35775,1191,3,72,125,1,14,no,0,Short
35776,8013,4,72,125,1,342,no,0,Medium
35777,1892,2,72,125,1,291,no,0,Medium
35778,718,3,72,125,1,128,no,0,Short
35779,645,2,72,125,1,22,no,0,Short
35780,2046,2,72,125,1,10,no,0,Short
35781,64,3,72,125,1,82,no,0,Short
35782,638,2,72,125,1,146,no,0,Short
35783,6686,16,72,125,1,9,no,0,Short
35784,7311,2,72,125,1,64,no,0,Short
35785,4162,2,72,125,1,18,no,0,Short
35786,6758,5,72,125,1,29,no,0,Short
35787,2764,6,72,125,1,20,no,0,Short
35788,922,4,72,125,1,26,no,0,Short
35789,4449,4,72,125,1,11,no,0,Short
35790,1468,7,72,125,1,50,no,0,Short
35791,4955,3,72,125,1,22,no,0,Short
35792,3598,10,72,125,1,687,no,0,Very Long
35793,588,2,72,125,1,44,no,0,Short
35794,524,2,72,125,1,638,yes,1,Very Long
35795,6680,16,72,125,1,80,no,0,Short
35796,1769,5,1,125,1,12,no,0,Short
35797,130,3,72,125,1,197,no,0,Medium
35798,1534,10,72,125,1,126,no,0,Short
35799,1557,2,72,125,1,424,no,0,Long
35800,1148,2,72,125,1,28,no,0,Short
35801,6038,2,72,125,1,121,no,0,Short
35802,922,2,72,125,1,305,no,0,Medium
35803,1530,2,72,125,1,236,no,0,Medium
35804,1675,2,72,125,1,232,no,0,Medium
35805,8188,2,72,125,1,80,no,0,Short
35806,2517,2,72,125,1,178,no,0,Short
35807,2839,6,72,125,1,11,no,0,Short
35808,1431,3,72,125,1,953,no,0,Very Long
35809,1141,14,72,125,1,267,no,0,Medium
35810,4306,7,72,125,1,34,no,0,Short
35811,1430,2,72,125,1,214,no,0,Medium
35812,5091,2,1,125,1,56,no,0,Short
35813,644,2,72,125,1,109,no,0,Short
35814,6843,45,72,125,1,180,yes,1,Short
35815,649,4,1,125,1,45,no,0,Short
35816,7202,2,72,125,1,226,no,0,Medium
35817,661,2,72,125,1,171,no,0,Short
35818,8213,7,1,125,1,102,no,0,Short
35819,912,2,1,125,1,150,no,0,Short
35820,549,16,72,125,1,180,yes,1,Short
35821,2252,6,72,125,1,715,no,0,Very Long
35822,21,3,72,125,1,263,no,0,Medium
35823,4914,30,72,125,1,32,no,0,Short
35824,1971,2,72,125,1,8,no,0,Short
35825,7660,6,72,125,1,28,no,0,Short
35826,8214,5,72,125,1,390,yes,1,Long
35827,425,88,72,125,1,642,yes,1,Very Long
35828,327,2,72,125,1,180,no,0,Short
35829,8215,2,72,125,1,639,yes,1,Very Long
35830,3570,8,76,126,5,317,yes,1,Medium
35831,836,1,76,126,5,135,no,0,Short
35832,8216,8,76,126,5,114,no,0,Short
35833,323,8,76,126,5,324,yes,1,Medium
35834,8217,1,76,126,5,176,yes,1,Short
35835,2957,12,76,126,5,582,yes,1,Long
35836,4093,1,76,126,5,394,no,0,Long
35837,1809,8,76,126,5,169,no,0,Short
35838,3626,8,76,126,5,199,yes,1,Medium
35839,1809,1,76,126,5,354,yes,1,Medium
35840,101,1,76,126,5,121,no,0,Short
35841,617,8,76,126,5,796,yes,1,Very Long
35842,956,1,76,126,5,190,no,0,Medium
35843,504,8,76,126,5,78,no,0,Short
35844,2048,1,76,126,5,271,yes,1,Medium
35845,5727,1,76,126,5,150,no,0,Short
35846,5727,1,76,126,5,119,no,0,Short
35847,3004,1,76,126,5,230,no,0,Medium
35848,6180,7,76,126,5,94,no,0,Short
35849,8218,10,76,126,5,122,no,0,Short
35850,6426,1,76,126,5,89,no,0,Short
35851,8219,1,76,126,5,563,no,0,Long
35852,286,12,76,126,5,86,no,0,Short
35853,2362,1,76,126,5,120,no,0,Short
35854,2362,8,76,126,5,680,no,0,Very Long
35855,7675,2,76,126,5,235,no,0,Medium
35856,5324,1,76,126,5,491,yes,1,Long
35857,8220,94,76,126,5,74,no,0,Short
35858,1556,8,76,126,5,158,no,0,Short
35859,2362,1,76,126,5,431,yes,1,Long
35860,436,1,76,126,5,168,no,0,Short
35861,1270,1,5,126,5,152,no,0,Short
35862,8221,1,76,126,5,210,no,0,Medium
35863,2362,1,76,126,5,81,no,0,Short
35864,2575,1,76,126,5,239,no,0,Medium
35865,3000,1,76,126,5,100,no,0,Short
35866,8222,8,76,126,5,259,no,0,Medium
35867,1331,1,76,126,5,44,no,0,Short
35868,3570,1,76,126,5,320,no,0,Medium
35869,8223,1,76,126,5,807,no,0,Very Long
35870,27,1,76,126,5,190,no,0,Medium
35871,5768,1,76,126,5,136,no,0,Short
35872,6563,8,76,126,5,271,yes,1,Medium
35873,8224,95,76,126,5,251,no,0,Medium
35874,617,2,76,126,5,316,yes,1,Medium
35875,86,2,76,126,5,554,yes,1,Long
35876,8225,10,76,126,5,181,no,0,Medium
35877,1346,10,76,126,5,264,no,0,Medium
35878,4403,1,76,126,5,81,no,0,Short
35879,8226,3,76,126,5,83,no,0,Short
35880,4793,7,76,126,5,566,no,0,Long
35881,5127,12,76,126,5,223,yes,1,Medium
35882,3171,1,76,126,5,80,no,0,Short
35883,8227,2,76,126,5,182,yes,1,Medium
35884,2201,12,76,126,5,198,yes,1,Medium
35885,1529,2,76,126,5,293,yes,1,Medium
35886,1148,2,76,126,5,50,no,0,Short
35887,2505,2,76,126,5,137,no,0,Short
35888,8228,1,76,126,5,169,no,0,Short
35889,834,8,76,126,5,253,no,0,Medium
35890,6874,2,5,126,5,231,yes,1,Medium
35891,436,2,76,126,5,105,no,0,Short
35892,6089,3,76,126,5,157,no,0,Short
35893,3428,4,76,126,5,449,yes,1,Long
35894,2810,1,76,126,5,43,no,0,Short
35895,8229,3,5,126,5,249,no,0,Medium
35896,71,1,76,126,5,685,yes,1,Very Long
35897,8230,2,76,126,5,288,yes,1,Medium
35898,300,2,5,126,5,23,no,0,Short
35899,490,3,76,126,5,46,no,0,Short
35900,365,40,72,127,1,97,no,0,Short
35901,7027,2,72,127,1,65,no,0,Short
35902,8231,1,72,127,1,644,no,0,Very Long
35903,5608,8,1,127,1,86,no,0,Short
35904,179,1,72,127,1,304,no,0,Medium
35905,179,8,72,127,1,186,no,0,Medium
35906,2384,1,72,127,1,582,no,0,Long
35907,300,5,72,127,1,365,no,0,Long
